Sigla;Código;Município;1970;1975;1980;1985;1996
PR;4116604;Nova América da Colina;720.5880421;729.4707639;622.2810151;947.1918656;4355.992696
PR;4116703;Nova Aurora;755.1511314;1857.68383;3850.947034;3677.273999;13178.70073
PR;4116802;Nova Cantu;1465.056037;1125.232369;728.2626185;1260.056576;6086.000061
PR;4116901;Nova Esperança;8582.748212;10703.60174;11248.41502;7251.932616;14383.69924
PR;4116950;Nova Esperança do Sudoeste;;;;;5439.059606
PR;4117008;Nova Fátima;4799.870464;3595.174946;2269.176938;3090.606125;14286.66336
PR;4117057;Nova Laranjeiras;;;;;9609.032655
PR;4117107;Nova Londrina;3198.44733;4207.609744;4664.332716;3698.829389;14216.03002
PR;4117206;Nova Olímpia;280.2752327;606.0737821;1104.394142;977.9708083;5720.507043
PR;4117214;Nova Santa Bárbara;;;;;3159.496847
PR;4117222;Nova Santa Rosa;;;1387.231446;520.8551495;9125.772807
PR;4117255;Nova Prata do Iguaçu;;;;2019.074443;7680.325893
PR;4117271;Nova Tebas;;;;;8383.121736
PR;4117297;Novo Itacolomi;;;;;2105.277383
PR;4117305;Ortigueira;2380.140008;3626.17251;4655.348939;4208.456415;16877.67606
PR;4117404;Ourizona;1078.787331;1209.008137;1141.774742;840.7779073;2686.438565
PR;4117453;Ouro Verde do Oeste;;;;;2665.791668
PR;4117503;Paiçandu;2507.604492;2386.362741;1913.690502;2107.315156;14397.12188
PR;4117602;Palmas;12876.00758;15197.98493;15116.40839;15035.88535;34665.01231
PR;4117701;Palmeira;6897.116824;9399.01504;10793.31689;9021.057378;27321.16575
PR;4117800;Palmital;741.1164224;1621.567818;2989.796419;2492.815955;11107.25169
PR;4117909;Palotina;2464.348262;12204.3961;24436.24358;15260.65369;20713.06649
PR;4118006;Paraíso do Norte;2873.763765;4157.90838;5069.400314;4060.361108;14101.09392
PR;4118105;Paranacity;1733.81024;3228.4772;5065.842753;3893.824573;9890.0994
PR;4118204;Paranaguá;53035.80359;74187.3035;87447.58887;81089.0315;256890.6967
PR;4118303;Paranapoema;968.6043915;1158.28814;1167.198193;913.0392997;2656.699404
PR;4118402;Paranavaí;29955.41049;36968.97551;38446.5502;35893.54859;132552.2316
PR;4118451;Pato Bragado;;;;;3876.148943
PR;4118501;Pato Branco;12858.20235;19684.39729;25393.45582;28621.29433;109651.4357
PR;4118600;Paula Freitas;880.625619;1469.752963;2067.070047;1522.711406;4003.208611
PR;4118709;Paulo Frontin;984.4196233;912.6792326;713.0400039;1120.991421;5150.024987
PR;4118808;Peabiru;3016.834007;5571.264939;8669.898824;4993.54117;11284.39191
PR;4118857;Perobal;;;;;
PR;4118907;Pérola;1952.919278;4547.169321;8921.867736;4075.398018;9893.975053
PR;4119004;Pérola d'Oeste;78.55247552;1625.999364;1561.956355;2137.298622;8992.033035
PR;4119103;Piên;256.70949;610.3121093;1222.699884;1194.558702;5800.546518
PR;4119152;Pinhais;;;;;135120.9093
PR;4119202;Pinhalão;1253.906983;927.7636738;578.4518682;629.5001606;5537.125529
PR;4119251;Pinhal de São Bento;;;;;2472.086132
PR;4119301;Pinhão;3312.191315;4000.188835;4071.021479;4443.349526;25212.24664
PR;4119400;Piraí do Sul;5070.7194;7589.734183;9572.852648;9026.729102;26103.59237
PR;4119509;Piraquara;8042.411918;20191.54247;42717.9597;41367.82488;79386.08657
PR;4119608;Pitanga;5688.351331;7933.807067;9324.695943;8791.225612;24182.79662
PR;4119657;Pitangueiras;;;;;2577.216642
PR;4119707;Planaltina do Paraná;0;921.8424808;882.6420257;993.1514806;3301.163573
PR;4119806;Planalto;606.6345843;1425.34327;2822.081777;2151.587252;7680.27665
PR;4119905;Ponta Grossa;119130.3802;144935.1951;163886.8756;133229.3834;434349.1722
PR;4119954;Pontal do Paraná;;;;;
PR;4120002;Porecatu;6427.687231;7229.250259;6851.562182;5763.134921;25929.36841
PR;4120101;Porto Amazonas;1628.235713;1639.38005;1390.912585;972.6567462;2471.8201
PR;4120150;Porto Barreiro;;;;;
PR;4120200;Porto Rico;1412.268773;528.177629;166.4563893;386.3896803;5323.228622
PR;4120309;Porto Vitória;257.6521197;562.3555608;1034.298963;584.0190498;2669.130965
PR;4120333;Prado Ferreira;;;;;
PR;4120358;Pranchita;;;;1712.75473;6241.612521
PR;4120408;Presidente Castelo Branco;398.8371024;1119.26922;2646.862554;2202.775933;8651.589365
PR;4120507;Primeiro de Maio;3172.158435;3590.18228;3424.01729;4232.10392;16849.8014
PR;4120606;Prudentópolis;7034.112342;6435.847332;4962.036879;4926.608491;20003.38968
PR;4120655;Quarto Centenário;;;;;
PR;4120705;Quatiguá;1178.07766;1185.301587;1004.94347;1355.84567;7438.969367
PR;4120804;Quatro Barras;2687.018346;3118.676307;3050.196309;4045.794787;26458.39866
PR;4120853;Quatro Pontes;;;;;3863.267806
PR;4120903;Quedas do Iguaçu;383.7550271;947.3007965;1970.514107;2509.549336;15837.87162
PR;4121000;Querência do Norte;653.2423865;1499.451731;2900.336876;2982.459707;10930.43967
PR;4121109;Quinta do Sol;1128.327758;1343.469423;1347.963466;962.1398439;3295.536612
PR;4121208;Quitandinha;913.3034488;1334.687948;1643.622968;1254.807466;5717.135915
PR;4121257;Ramilândia;;;;;2911.225535
PR;4121307;Rancho Alegre;1001.072748;1545.856887;2011.549632;1488.373272;4266.370709
PR;4121356;Rancho Alegre D'Oeste;;;;;2988.375442
PR;4121406;Realeza;1673.691412;2547.786829;3268.199879;4128.176548;13557.91414
PR;4121505;Rebouças;2466.128785;3017.845246;3111.974285;2750.798774;9581.307212
PR;4121604;Renascença;0;1298.893726;1243.659533;1008.821946;4215.931094
PR;4121703;Reserva;2102.064245;1810.837685;4412.034261;133.2739849;23111.14912
PR;4121752;Reserva do Iguaçu;;;;;
PR;4121802;Ribeirão Claro;3960.511079;4322.259412;3974.918659;4032.669436;19199.71627
PR;4121901;Ribeirão do Pinhal;5349.004637;4566.085177;3284.52721;2595.488052;13643.24961
PR;4122008;Rio Azul;1099.944131;1415.231826;1534.413346;1556.648713;5789.045631
PR;4122107;Rio Bom;94.26297063;413.4883169;1528.421665;1736.007883;6185.625041
PR;4122156;Rio Bonito do Iguaçu;;;;;6051.022485
PR;4122172;Rio Branco do Ivaí;;;;;
PR;4122206;Rio Branco do Sul;2371.237395;4478.818166;7128.688665;6933.729607;17124.96241
PR;4122305;Rio Negro;21495.83256;28561.91296;31979.97599;21641.27078;49666.13023
PR;4122404;Rolândia;12465.02103;15533.83995;16312.57261;14865.21215;50923.55181
PR;4122503;Roncador;445.1306946;971.4332939;1786.472134;1663.138153;7174.44983
PR;4122602;Rondon;1170.117675;1774.17734;2266.847672;2645.873502;10945.7725
PR;4122651;Rosário do Ivaí;;;;;10294.71821
PR;4122701;Sabáudia;641.6166201;611.1189311;490.4939903;944.2421258;7449.255243
PR;4122800;Salgado Filho;284.3599614;1247.006969;1433.509692;841.5501116;9444.740684
PR;4122909;Salto do Itararé;655.8608023;939.7040383;1134.562256;1124.568018;4119.368098
PR;4123006;Salto do Lontra;219.9469315;2117.337317;2671.862843;1987.573411;13642.06016
PR;4123105;Santa Amélia;1135.659323;961.8236421;686.43694;1095.66391;5014.258093
PR;4123204;Santa Cecília do Pavão;589.3530397;1148.447967;1885.840419;1763.533416;3488.435387
PR;4123303;Santa Cruz de Monte Castelo;2275.612848;2017.964778;1507.94884;1518.915452;5123.972442
PR;4123402;Santa Fé;1877.718375;2404.789132;2595.262945;2303.833607;7605.063727
PR;4123501;Santa Helena;784.8963354;2681.266396;7718.367445;6427.424622;21808.19355
PR;4123600;Santa Inês;419.7844292;659.2434266;872.4149751;1104.79695;4596.988967
PR;4123709;Santa Isabel do Ivaí;2174.646732;3768.126142;5501.992196;4962.038624;11815.4703
PR;4123808;Santa Izabel do Oeste;1408.707728;2045.025601;2501.695356;2435.976126;8214.610704
PR;4123824;Santa Lúcia;;;;;3821.171124
PR;4123857;Santa Maria do Oeste;;;;;7821.83911
PR;4123907;Santa Mariana;5651.379299;6311.076506;5938.958006;4301.354993;12473.54055
PR;4123956;Santa Mônica;;;;;3581.963649
PR;4124004;Santana do Itararé;721.6354085;867.8769078;879.5413308;774.4732586;3624.841267
PR;4124020;Santa Tereza do Oeste;;;;;6453.170842
PR;4124053;Santa Terezinha de Itaipu;;;;2005.193711;30155.28241
PR;4124103;Santo Antônio da Platina;5505.900114;8940.765513;12234.29371;10312.41585;33514.24838
PR;4124202;Santo Antônio do Caiuá;419.7844292;700.8536394;986.0209927;1247.866115;4325.329038
PR;4124301;Santo Antônio do Paraíso;605.7966912;1011.711438;1423.784445;1286.855937;5053.94163
PR;4124400;Santo Antônio do Sudoeste;3497.889367;4351.341459;6856.310589;4486.826363;16638.46633
PR;4124509;Santo Inácio;1265.323276;1877.834703;2348.394452;2235.168744;5785.561039
PR;4124608;São Carlos do Ivaí;1397.291435;1155.442054;805.1321417;1664.287504;9816.781567
PR;4124707;São Jerônimo da Serra;2471.26088;3584.473881;4381.169614;4210.617362;9175.752446
PR;4124806;São João;1713.491333;1925.079165;1822.523329;2398.488849;9133.925466
PR;4124905;São João do Caiuá;1562.35637;1517.918196;1242.723333;1221.225842;4530.216876
PR;4125001;São João do Ivaí;1918.984609;3548.840171;5530.433957;6413.705624;17782.23472
PR;4125100;São João do Triunfo;1088.842047;1621.03425;2033.655191;2089.436825;10779.95237
PR;4125209;São Jorge d'Oeste;436.7517639;1673.541719;5403.76233;2744.025907;6336.368692
PR;4125308;São Jorge do Ivaí;1654.838818;2060.264915;2161.465237;1737.819389;3645.765687
PR;4125357;São Jorge do Patrocínio;;;;1135.913343;3986.14206
PR;4125407;São José da Boa Vista;111.0208321;315.9121289;757.5057669;792.593373;5595.938795
PR;4125456;São José das Palmeiras;;;;;3854.599643
PR;4125506;São José dos Pinhais;23484.88598;33970.89623;41407.91609;43033.12384;203541.9
PR;4125555;São Manoel do Paraná;;;;;2721.831197
PR;4125605;São Mateus do Sul;6681.464095;7760.092666;7594.86392;6556.576708;28071.31158
PR;4125704;São Miguel do Iguaçu;2329.342741;5092.778679;9382.833973;6694.92274;25711.61682
PR;4125753;São Pedro do Iguaçu;;;;;9179.514484
PR;4125803;São Pedro do Ivaí;976.4596391;1753.068273;2652.168936;2347.55333;6486.442882
PR;4125902;São Pedro do Paraná;1357.177304;1486.30104;1371.623117;1320.023545;4812.669995
PR;4126009;São Sebastião da Amoreira;1764.2886;2209.450268;2331.614;2402.199498;9668.933022
PR;4126108;São Tomé;487.6537681;912.9701979;1440.321485;1673.497518;6543.118336
PR;4126207;Sapopema;299.9657199;549.6420545;848.6841733;1132.560973;5468.000908
PR;4126256;Sarandi;;;;8888.996633;36659.3991
PR;4126272;Saudade do Iguaçu;;;;;3673.827519
PR;4126306;Sengés;2545.9381;4223.697898;5904.670611;3929.154401;21344.42321
PR;4126355;Serranópolis do Iguaçu;;;;;
PR;4126405;Sertaneja;2155.479928;3562.481265;4961.568779;4319.53746;12270.44994
PR;4126504;Sertanópolis;1780.836988;4428.995267;9282.053898;5525.244484;12473.88302
PR;4126603;Siqueira Campos;2759.810307;4068.93736;5055.226243;4667.86151;9773.218666
PR;4126652;Sulina;;;;;1752.968544
PR;4126678;Tamarana;;;;;
PR;4126702;Tamboara;1013.850617;1337.806947;1487.547166;1420.594085;6774.420398
PR;4126801;Tapejara;1263.123806;2094.218727;2925.876416;2563.235292;8664.916864
PR;4126900;Tapira;445.1306946;613.7415044;713.0849415;854.3379081;4678.370636
PR;4127007;Teixeira Soares;1350.893106;1879.057133;2202.504508;1832.589205;10565.21446
PR;4127106;Telêmaco Borba;9551.562077;16691.2873;20341.65607;21850.77363;63489.59874
PR;4127205;Terra Boa;2575.054884;3170.097964;3288.642746;3692.71542;14505.83348
PR;4127304;Terra Rica;4270.531516;3969.980574;3109.944603;2865.70611;10321.10566
PR;4127403;Terra Roxa;5963.808678;9462.997864;4564.769701;2731.676773;11170.93934
PR;4127502;Tibagi;4927.963368;5962.297223;6078.796352;4820.93643;15956.53491
PR;4127601;Tijucas do Sul;1026.104804;1314.507563;1419.032293;1430.426901;7446.095249
PR;4127700;Toledo;6967.290369;24714.17587;24678.05659;49356.63313;113354.8431
PR;4127809;Tomazina;5066.006252;4578.10918;3486.297069;4657.343124;14275.04455
PR;4127858;Três Barras do Paraná;;;;773.4734577;11152.85715
PR;4127882;Tunas do Paraná;;;;;4085.477665
PR;4127908;Tuneiras do Oeste;1270.455371;1794.632231;2136.236515;1584.294003;3505.605207
PR;4127957;Tupãssi;;;;593.4825802;9100.462575
PR;4127965;Turvo;;;;2311.31577;7856.465903
PR;4128005;Ubiratã;2908.7458;5216.879345;7884.490547;5235.58086;13512.83448
PR;4128104;Umuarama;15283.90279;24579.1293;33308.61254;38965.21553;170325.1725
PR;4128203;União da Vitória;16767.70669;24577.4033;30356.81087;26251.09731;89474.42212
PR;4128302;Uniflor;819.2499514;1216.552549;1522.31015;1834.557591;5062.662501
PR;4128401;Uraí;4590.397196;5612.822802;5783.226726;5418.284352;11891.87882
PR;4128500;Wenceslau Braz;3868.866525;4354.689523;4130.365335;5102.879477;21772.76706
PR;4128534;Ventania;;;;;6912.378664
PR;4128559;Vera Cruz do Oeste;;;;1038.00354;6323.196962
PR;4128609;Verê;888.1666566;896.9688881;763.3401663;898.6343211;4606.05315
PR;4128625;Vila Alta;;;;;6885.876491
PR;4128633;Doutor Ulysses;;;;;4235.780351
PR;4128658;Virmond;;;;;2174.184174
PR;4128708;Vitorino;932.3655162;1141.733659;1178.151735;1613.830477;9739.145753
PR;4128807;Xambrê;2568.561213;3595.36025;4240.848189;4214.321962;9812.253628
PR;4199919;Assunguy de Cima;;;;;
PR;4199929;Conchas;;;;;
PR;4199939;Palmira;;;;;
PR;4199949;Porto de Cima;;;;;
RJ;3300100;Angra dos Reis;41758.26579;60210.69305;77395.347;103166.0663;200609.6705
RJ;3300159;Aperibé;;;;;15638.35299
RJ;3300209;Araruama;9036.655149;12867.54192;16334.03673;30040.91268;113193.6183
RJ;3300225;Areal;;;;;12436.58432
RJ;3300233;Armação dos Búzios;;;;;
RJ;3300258;Arraial do Cabo;;;;;65726.24523
RJ;3300308;Barra do Piraí;29167.98583;42336.63064;54781.78721;67575.0757;119300.1261
RJ;3300407;Barra Mansa;33315.54089;48172.89119;62096.71262;87314.59836;185000.2572
RJ;3300456;Belford Roxo;;;;;612634.0858
RJ;3300506;Bom Jardim;5996.850341;8773.602572;11443.07537;19899.17878;38609.77388
RJ;3300605;Bom Jesus do Itabapoana;6856.779498;13646.7474;24212.97623;26606.45132;51281.7775
RJ;3300704;Cabo Frio;19864.69236;36468.96434;59686.35677;91491.28993;222476.9335
RJ;3300803;Cachoeiras de Macacu;21708.96362;24221.70285;24092.41341;34519.78772;66569.75317
RJ;3300902;Cambuci;3988.887444;5651.908009;7139.181793;11509.64427;34280.04788
RJ;3300936;Carapebus;;;;;
RJ;3300951;Comendador Levy Gasparian;;;;;10234.74704
RJ;3301009;Campos dos Goytacazes;134689.8067;191178.0873;241908.7338;315372.3407;602013.4947
RJ;3301108;Cantagalo;8763.988001;11609.65597;9653.7667;39534.98957;45588.33229
RJ;3301157;Cardoso Moreira;;;;;18452.30775
RJ;3301207;Carmo;4560.986053;5938.611522;6893.204178;11183.55013;28712.69601
RJ;3301306;Casimiro de Abreu;6569.497025;8045.901943;8784.709495;15673.77687;33825.52459
RJ;3301405;Conceição de Macabu;3452.048305;4505.971574;5243.364926;9739.896433;31768.87706
RJ;3301504;Cordeiro;7340.09001;6717.344527;11796.16817;3413.393962;48824.2615
RJ;3301603;Duas Barras;2417.831404;2041.455749;1536.61115;3325.028755;14090.30202
RJ;3301702;Duque de Caxias;341585.8935;438138.8157;500995.2247;616156.454;1058134.708
RJ;3301801;Engenheiro Paulo de Frontin;4604.923372;5872.107678;6675.37499;8316.0033;16777.31431
RJ;3301850;Guapimirim;;;;;39303.9127
RJ;3301876;Iguaba Grande;;;;;
RJ;3301900;Itaboraí;12326.01662;26363.65039;50268.78544;73331.88883;221028.1844
RJ;3302007;Itaguaí;57822.88243;67245.74793;69717.20587;75153.73552;179913.0579
RJ;3302056;Italva;;;;;17434.1679
RJ;3302106;Itaocara;5654.029635;7717.975746;9392.015315;13678.23585;36833.36318
RJ;3302205;Itaperuna;17946.88774;31090.86943;48016.07332;58071.85781;157067.1838
RJ;3302254;Itatiaia;;;;;66028.04685
RJ;3302270;Japeri;;;;;112195.8402
RJ;3302304;Laje do Muriaé;2211.93802;2137.885483;1842.06935;3834.027763;13000.1442
RJ;3302403;Macaé;39189.53116;46819.29628;49864.30258;84965.03371;267371.7506
RJ;3302452;Macuco;;;;;
RJ;3302502;Magé;68966.06257;82785.75226;88590.22829;112137.3346;220673.863
RJ;3302601;Mangaratiba;8305.614886;11692.82787;14674.97522;17180.17642;52869.11272
RJ;3302700;Maricá;13089.57598;18924.93405;24392.32651;39615.51808;120194.0563
RJ;3302809;Mendes;2598.696045;6048.035874;12548.25354;15152.9275;31122.05731
RJ;3302858;Mesquita;;;;;
RJ;3302908;Miguel Pereira;7307.388222;7897.440866;7608.878305;8959.60447;28069.50945
RJ;3303005;Miracema;6551.319215;8389.644509;9577.858367;16219.02547;51339.77494
RJ;3303104;Natividade;3815.056428;6344.823373;9406.93539;14406.81937;35325.83584
RJ;3303203;Nilópolis;259075.0789;303464.6384;316884.209;329588.3776;458920.9583
RJ;3303302;Niterói;1179129.305;1528118.217;1765478.88;2140309.288;3499345.404
RJ;3303401;Nova Friburgo;57309.70184;92259.51836;132404.9649;166651.8895;309546.6091
RJ;3303500;Nova Iguaçu;713273.5094;853849.8406;911206.8212;1100765.55;1267535.304
RJ;3303609;Paracambi;10076.07876;14386.81718;18312.51316;21821.60017;57304.1664
RJ;3303708;Paraíba do Sul;7830.342802;12318.17888;17275.16847;21121.54775;43396.74731
RJ;3303807;Parati;2525.710768;18198.15111;116890.9724;42515.34794;42944.97042
RJ;3303856;Paty do Alferes;;;;;26949.77948
RJ;3303906;Petrópolis;132841.1509;184761.0411;229085.8294;293106.2788;483308.7906
RJ;3303955;Pinheiral;;;;;
RJ;3304003;Piraí;13094.23462;15968.77738;17360.94128;26704.91031;73367.73429
RJ;3304102;Porciúncula;2786.594311;4874.80866;7602.412939;13534.25729;30187.32056
RJ;3304110;Porto Real;;;;;
RJ;3304128;Quatis;;;;;10946.13054
RJ;3304144;Queimados;;;;;166494.1469
RJ;3304151;Quissamã;;;;;25564.72254
RJ;3304201;Resende;143366.6509;182680.7963;207514.1452;248893.378;391842.6601
RJ;3304300;Rio Bonito;12833.62511;19415.90851;26186.42057;32588.93596;59424.76011
RJ;3304409;Rio Claro;1483.820822;3066.041994;5647.871281;7227.209247;22303.31049
RJ;3304508;Rio das Flores;2130.731623;2774.16951;3219.936378;5675.786967;13036.49182
RJ;3304524;Rio das Ostras;;;;;47036.42361
RJ;3304557;Rio de Janeiro;12958194.45;15615799.91;16776216.9;18908746.49;26937830.15
RJ;3304607;Santa Maria Madalena;4502.707447;5878.162939;6840.999577;11123.46611;33482.76897
RJ;3304706;Santo Antônio de Pádua;11296.00163;17929.52327;25370.13579;36249.44839;74104.64091
RJ;3304755;São Francisco de Itabapoana;;;;;
RJ;3304805;São Fidélis;11635.1685;15112.24033;17498.26864;24924.95568;78869.27371
RJ;3304904;São Gonçalo;508881.6671;708840.4094;880217.875;1058077.218;1900852.622
RJ;3305000;São João da Barra;6980.644373;9600.990097;11771.90053;17248.69218;51276.26071
RJ;3305109;São João de Meriti;287564.5483;360144.1253;402093.8026;444852.696;735482.4246
RJ;3305133;São José de Ubá;;;;;
RJ;3305158;São José do Vale do Rio Preto;;;;;18922.82646
RJ;3305208;São Pedro da Aldeia;59537.71672;83218.44235;103694.8155;120016.5154;250326.6242
RJ;3305307;São Sebastião do Alto;2059.938645;4443.794829;3998.118182;114.5054667;18964.94551
RJ;3305406;Sapucaia;5633.476835;7285.367721;8399.172391;10440.53342;19368.47246
RJ;3305505;Saquarema;3132.79481;7338.490054;15324.68382;20922.78679;58378.24516
RJ;3305554;Seropédica;;;;;
RJ;3305604;Silva Jardim;5041.556192;6310.039879;7040.599645;9087.250302;26113.11597
RJ;3305703;Sumidouro;1622.483713;2256.299109;2797.196985;7792.275681;22150.63446
RJ;3305752;Tanguá;;;;;
RJ;3305802;Teresópolis;36099.48618;61539.06206;93521.35245;106358.139;200249.3264
RJ;3305901;Trajano de Morais;2526.167497;4304.479401;6538.66637;8544.863132;24781.17823
RJ;3306008;Três Rios;25953.5279;38116.09007;49903.42373;65491.89515;91418.35088
RJ;3306107;Valença;32912.61466;37243.75306;37571.15492;53815.37539;134839.0563
RJ;3306156;Varre-Sai;;;;;17643.06538
RJ;3306206;Vassouras;14452.63769;20298.61063;25415.31895;31662.33656;48855.42187
RJ;3306305;Volta Redonda;52240.37654;79235.66683;107138.4082;139022.5233;294771.0046
RJ;3399919;Sâo João Marcos;;;;;
RJ;3399929;São Sebastião do Parahyba;;;;;
RN;2400109;Acari;854.4979196;2425.965033;5262.582098;7497.701424;10946.32461
RN;2400208;Açu;11750.52955;5596.923713;10001.9644;3360.189607;36927.63049
RN;2400307;Afonso Bezerra;569.1394349;788.7542038;835.2289051;2362.517516;4948.895067
RN;2400406;Água Nova;26.29224368;57.05711929;0;0.231725673;994.8229599
RN;2400505;Alexandria;452.2265913;986.9430987;1645.769288;4072.296972;11169.92027
RN;2400604;Almino Afonso;489.0357325;949.132225;1407.517052;1807.550972;1889.414744
RN;2400703;Alto do Rodrigues;74.93289449;214.9058852;470.9392947;1542.260225;6834.721794
RN;2400802;Angicos;1624.9483;2857.888689;3840.536452;7633.146358;14339.10123
RN;2400901;Antônio Martins;80.62954729;275.6394792;719.9949334;1348.052674;2672.849316
RN;2401008;Apodi;1155.018265;1953.103529;2523.495286;5809.733859;12668.85331
